,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
122,22020,201959,Taj Gibson,1610612752,NYK,New York Knicks,PRRollMan,Offensive,0.188,12,0.295,0.923,0.5,0.0,0.077,0.0,0.0,0.462,0.5,13,12,6,12,6
123,22020,202330,Gordon Hayward,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.042,30,0.032,0.632,0.353,0.0,0.105,0.0,0.0,0.316,0.353,19,12,6,17,11
124,22020,200782,P.J. Tucker,1610612745,HOU,Houston Rockets,PRRollMan,Offensive,0.035,31,0.118,0.6,0.357,0.05,0.25,0.05,0.0,0.3,0.357,20,12,5,14,9
125,22020,1626179,Terry Rozier,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.469,32,0.017,1.1,0.429,0.2,0.1,0.0,0.0,0.5,0.571,10,11,3,7,4
126,22020,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,PRRollMan,Offensive,0.279,34,0.013,1.0,0.4,0.182,0.0,0.182,0.091,0.455,0.45,11,11,4,10,6
127,22020,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.279,29,0.034,1.0,0.333,0.182,0.0,0.182,0.0,0.455,0.444,11,11,3,9,6
128,22020,1626168,Trey Lyles,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.279,18,0.116,1.0,0.444,0.0,0.1,0.0,0.0,0.4,0.556,10,10,4,9,5
129,22020,1629013,Landry Shamet,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.154,32,0.045,0.909,0.25,0.182,0.091,0.182,0.0,0.364,0.313,11,10,2,8,6
130,22020,1629684,Grant Williams,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.104,27,0.084,0.833,0.3,0.25,0.0,0.25,0.083,0.333,0.4,12,10,3,10,7
131,22020,1628398,Kyle Kuzma,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.146,35,0.024,0.9,0.4,0.0,0.0,0.0,0.0,0.4,0.45,10,9,4,10,6
132,22020,203490,Otto Porter Jr.,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.097,16,0.064,0.818,0.143,0.364,0.0,0.364,0.0,0.455,0.143,11,9,1,7,6
133,22020,202357,Nemanja Bjelica,1610612758,SAC,Sacramento Kings,PRRollMan,Offensive,0.028,17,0.131,0.5,0.154,0.167,0.167,0.167,0.056,0.222,0.154,18,9,2,13,11
134,22020,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,PRRollMan,Offensive,0.083,30,0.022,0.727,0.429,0.182,0.182,0.182,0.0,0.364,0.429,11,8,3,7,4
135,22020,1629617,Reggie Perry,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.021,14,0.231,0.467,0.25,0.0,0.2,0.0,0.0,0.2,0.292,15,7,3,12,9
136,22020,1628385,Harry Giles III,1610612757,POR,Portland Trail Blazers,PRRollMan,Offensive,0.014,22,0.186,0.438,0.167,0.125,0.125,0.125,0.0,0.25,0.167,16,7,2,12,10
137,22020,1629740,Nicolo Melli,1610612740,NOP,New Orleans Pelicans,PRRollMan,Offensive,0.007,16,0.244,0.273,0.111,0.091,0.091,0.091,0.0,0.182,0.111,11,3,1,9,8
138,22020,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Offensive,0.0,29,0.074,0.154,0.1,0.077,0.154,0.077,0.0,0.077,0.1,13,2,1,10,9
