,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
12,22020,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.686,23,0.212,1.039,0.534,0.108,0.059,0.098,0.029,0.529,0.534,102,106,47,88,41
13,22020,202685,Jonas Valanciunas,1610612763,MEM,Memphis Grizzlies,Postup,Offensive,0.571,26,0.268,0.972,0.545,0.123,0.17,0.104,0.019,0.481,0.545,106,103,42,77,35
14,22020,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,Postup,Offensive,0.59,30,0.143,0.989,0.545,0.101,0.169,0.101,0.011,0.494,0.545,89,88,36,66,30
15,22020,1626149,Montrezl Harrell,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.39,36,0.246,0.878,0.452,0.133,0.143,0.133,0.02,0.439,0.452,98,86,33,73,40
16,22020,201577,Robin Lopez,1610612764,WAS,Washington Wizards,Postup,Offensive,0.971,33,0.248,1.355,0.673,0.194,0.081,0.145,0.065,0.661,0.673,62,84,33,49,16
17,22020,201933,Blake Griffin,1610612765,DET,Detroit Pistons,Postup,Offensive,0.467,20,0.302,0.918,0.406,0.224,0.059,0.212,0.035,0.482,0.406,85,78,26,64,38
18,22020,204001,Kristaps Porzingis,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.619,19,0.212,1.013,0.468,0.171,0.066,0.171,0.053,0.5,0.468,76,77,29,62,33
19,22020,1628381,John Collins,1610612737,ATL,Atlanta Hawks,Postup,Offensive,0.702,35,0.131,1.042,0.525,0.111,0.097,0.097,0.028,0.514,0.525,72,75,31,59,28
20,22020,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,Postup,Offensive,0.714,15,0.208,1.045,0.52,0.152,0.121,0.136,0.03,0.515,0.52,66,69,26,50,24
21,22020,201143,Al Horford,1610612760,OKC,Oklahoma City Thunder,Postup,Offensive,0.533,23,0.204,0.956,0.484,0.059,0.044,0.059,0.044,0.471,0.484,68,65,31,64,33
22,22020,202683,Enes Kanter,1610612757,POR,Portland Trail Blazers,Postup,Offensive,0.886,33,0.153,1.151,0.683,0.075,0.189,0.057,0.038,0.566,0.683,53,61,28,41,13
23,22020,1629029,Luka Doncic,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.629,32,0.062,1.018,0.474,0.25,0.089,0.196,0.018,0.536,0.474,56,57,18,38,20
24,22020,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,Postup,Offensive,0.433,30,0.082,0.903,0.442,0.129,0.048,0.113,0.016,0.484,0.442,62,56,23,52,29
