,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
49,22020,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,OffRebound,Offensive,0.393,28,0.084,1.061,0.519,0.152,0.03,0.152,0.0,0.576,0.519,33,35,14,27,13
50,22020,203901,Elfrid Payton,1610612752,NYK,New York Knicks,OffRebound,Offensive,0.634,32,0.06,1.214,0.636,0.143,0.071,0.143,0.0,0.607,0.636,28,34,14,22,8
51,22020,202355,Hassan Whiteside,1610612758,SAC,Sacramento Kings,OffRebound,Offensive,0.509,23,0.16,1.133,0.556,0.167,0.0,0.167,0.067,0.567,0.556,30,34,15,27,12
52,22020,203210,JaMychal Green,1610612743,DEN,Denver Nuggets,OffRebound,Offensive,0.509,25,0.136,1.133,0.478,0.267,0.033,0.267,0.067,0.567,0.478,30,34,11,23,12
53,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,OffRebound,Offensive,0.162,19,0.281,0.895,0.417,0.053,0.0,0.053,0.0,0.447,0.417,38,34,15,36,21
54,22020,1628976,Wendell Carter Jr.,1610612741,CHI,Chicago Bulls,OffRebound,Offensive,0.78,22,0.092,1.32,0.65,0.2,0.04,0.2,0.04,0.68,0.65,25,33,13,20,7
55,22020,1628977,Hamidou Diallo,1610612760,OKC,Oklahoma City Thunder,OffRebound,Offensive,0.645,32,0.067,1.222,0.6,0.074,0.037,0.074,0.037,0.593,0.6,27,33,15,25,10
56,22020,1628386,Jarrett Allen,1610612751,BKN,Brooklyn Nets,OffRebound,Offensive,0.645,12,0.233,1.222,0.5,0.444,0.037,0.444,0.148,0.63,0.5,27,33,9,18,9
57,22020,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,OffRebound,Offensive,0.85,29,0.06,1.391,0.667,0.304,0.087,0.304,0.043,0.696,0.667,23,32,10,15,5
58,22020,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,OffRebound,Offensive,0.451,30,0.051,1.107,0.522,0.143,0.071,0.143,0.036,0.536,0.522,28,31,12,23,11
59,22020,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,OffRebound,Offensive,0.358,26,0.1,1.033,0.483,0.1,0.0,0.1,0.067,0.5,0.483,30,31,14,29,15
60,22020,1626162,Kelly Oubre Jr.,1610612744,GSW,Golden State Warriors,OffRebound,Offensive,0.075,35,0.074,0.756,0.378,0.049,0.049,0.049,0.0,0.39,0.378,41,31,14,37,23
61,22020,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,OffRebound,Offensive,0.988,32,0.053,1.667,0.8,0.167,0.0,0.167,0.0,0.833,0.8,18,30,12,15,3
62,22020,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,OffRebound,Offensive,0.763,35,0.066,1.304,0.632,0.217,0.0,0.217,0.043,0.696,0.632,23,30,12,19,7
63,22020,202710,Jimmy Butler,1610612748,MIA,Miami Heat,OffRebound,Offensive,0.457,21,0.063,1.111,0.56,0.074,0.074,0.074,0.074,0.519,0.56,27,30,14,25,11
64,22020,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.272,18,0.169,0.967,0.481,0.067,0.033,0.067,0.0,0.5,0.481,30,29,13,27,14
65,22020,203457,Nerlens Noel,1610612752,NYK,New York Knicks,OffRebound,Offensive,0.15,31,0.21,0.879,0.481,0.091,0.091,0.091,0.0,0.455,0.481,33,29,13,27,14
66,22020,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,OffRebound,Offensive,0.293,32,0.037,1.0,0.5,0.107,0.071,0.107,0.036,0.5,0.5,28,28,12,24,12
67,22020,1629655,Daniel Gafford,1610612741,CHI,Chicago Bulls,OffRebound,Offensive,0.734,25,0.191,1.286,0.632,0.143,0.0,0.095,0.048,0.667,0.632,21,27,12,19,7
68,22020,200794,Paul Millsap,1610612743,DEN,Denver Nuggets,OffRebound,Offensive,0.661,26,0.092,1.227,0.647,0.182,0.045,0.182,0.0,0.682,0.647,22,27,11,17,6
69,22020,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,OffRebound,Offensive,0.661,25,0.07,1.227,0.632,0.091,0.045,0.045,0.0,0.636,0.632,22,27,12,19,7
70,22020,1626167,Myles Turner,1610612754,IND,Indiana Pacers,OffRebound,Offensive,0.661,31,0.057,1.227,0.611,0.136,0.045,0.091,0.0,0.636,0.611,22,27,11,18,7
71,22020,203078,Bradley Beal,1610612764,WAS,Washington Wizards,OffRebound,Offensive,0.422,31,0.026,1.08,0.591,0.04,0.08,0.04,0.0,0.56,0.591,25,27,13,22,9
72,22020,1630164,James Wiseman,1610612744,GSW,Golden State Warriors,OffRebound,Offensive,0.266,24,0.094,0.964,0.545,0.107,0.107,0.107,0.0,0.536,0.545,28,27,12,22,10
73,22020,1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.844,34,0.056,1.368,0.846,0.053,0.263,0.053,0.0,0.632,0.923,19,26,11,13,2
74,22020,1629628,RJ Barrett,1610612752,NYK,New York Knicks,OffRebound,Offensive,0.37,36,0.039,1.04,0.588,0.16,0.2,0.16,0.04,0.52,0.588,25,26,10,17,7
75,22020,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,OffRebound,Offensive,0.578,19,0.069,1.19,0.632,0.095,0.0,0.095,0.0,0.619,0.632,21,25,12,19,7
76,22020,204001,Kristaps Porzingis,1610612742,DAL,Dallas Mavericks,OffRebound,Offensive,0.26,19,0.072,0.962,0.44,0.077,0.0,0.077,0.038,0.462,0.44,26,25,11,25,14
77,22020,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,OffRebound,Offensive,1.0,10,0.11,2.0,0.909,0.25,0.0,0.25,0.167,0.917,0.909,12,24,10,11,1
78,22020,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,OffRebound,Offensive,0.924,21,0.056,1.5,0.769,0.125,0.063,0.125,0.0,0.75,0.769,16,24,10,13,3
79,22020,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,OffRebound,Offensive,0.884,29,0.098,1.412,0.667,0.353,0.0,0.353,0.059,0.706,0.667,17,24,8,12,4
80,22020,1626174,Christian Wood,1610612745,HOU,Houston Rockets,OffRebound,Offensive,0.817,17,0.055,1.333,0.733,0.111,0.111,0.111,0.056,0.667,0.733,18,24,11,15,4
81,22020,1626161,Willie Cauley-Stein,1610612742,DAL,Dallas Mavericks,OffRebound,Offensive,0.699,31,0.126,1.263,0.706,0.0,0.105,0.0,0.0,0.632,0.706,19,24,12,17,5
82,22020,202334,Ed Davis,1610612750,MIN,Minnesota Timberwolves,OffRebound,Offensive,0.293,20,0.453,1.0,0.478,0.042,0.0,0.042,0.0,0.5,0.478,24,24,11,23,12
83,22020,202326,DeMarcus Cousins,1610612745,HOU,Houston Rockets,OffRebound,Offensive,0.254,25,0.091,0.96,0.435,0.12,0.04,0.12,0.08,0.44,0.435,25,24,10,23,13
84,22020,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,OffRebound,Offensive,0.977,33,0.016,1.643,0.909,0.071,0.143,0.0,0.0,0.786,0.955,14,23,10,11,1
85,22020,1629611,Terance Mann,1610612746,LAC,LA Clippers,OffRebound,Offensive,0.977,34,0.087,1.643,0.75,0.143,0.0,0.143,0.0,0.786,0.792,14,23,9,12,3
86,22020,1627736,Malik Beasley,1610612750,MIN,Minnesota Timberwolves,OffRebound,Offensive,0.613,33,0.03,1.211,0.647,0.053,0.105,0.053,0.053,0.579,0.676,19,23,11,17,6
87,22020,203115,Will Barton,1610612743,DEN,Denver Nuggets,OffRebound,Offensive,0.994,32,0.033,1.692,0.769,0.154,0.0,0.154,0.154,0.769,0.769,13,22,10,13,3
88,22020,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,OffRebound,Offensive,0.948,34,0.037,1.571,0.833,0.143,0.0,0.143,0.0,0.857,0.833,14,22,10,12,2
89,22020,201566,Russell Westbrook,1610612764,WAS,Washington Wizards,OffRebound,Offensive,0.908,26,0.023,1.467,0.786,0.0,0.067,0.0,0.0,0.733,0.786,15,22,11,14,3
90,22020,1629023,P.J. Washington,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.18,30,0.06,0.917,0.5,0.25,0.167,0.208,0.0,0.5,0.5,24,22,7,14,7
91,22020,202687,Bismack Biyombo,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.052,32,0.154,0.733,0.389,0.233,0.167,0.2,0.0,0.433,0.389,30,22,7,18,11
92,22020,203382,Aron Baynes,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.04,31,0.142,0.71,0.367,0.0,0.032,0.0,0.0,0.355,0.367,31,22,11,30,19
93,22020,1629029,Luka Doncic,1610612742,DAL,Dallas Mavericks,OffRebound,Offensive,0.293,32,0.023,1.0,0.444,0.19,0.048,0.19,0.095,0.476,0.444,21,21,8,18,10
94,22020,1630163,LaMelo Ball,1610612766,CHA,Charlotte Hornets,OffRebound,Offensive,0.14,34,0.042,0.875,0.45,0.083,0.083,0.125,0.042,0.417,0.45,24,21,9,20,11
95,22020,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,OffRebound,Offensive,0.121,35,0.041,0.84,0.5,0.12,0.16,0.12,0.0,0.48,0.5,25,21,9,18,9
96,22020,1629676,Isaiah Roby,1610612760,OKC,Oklahoma City Thunder,OffRebound,Offensive,0.087,28,0.115,0.778,0.5,0.037,0.222,0.037,0.0,0.407,0.5,27,21,10,20,10
97,22020,1628404,Josh Hart,1610612740,NOP,New Orleans Pelicans,OffRebound,Offensive,0.942,34,0.045,1.538,0.8,0.231,0.077,0.154,0.077,0.769,0.8,13,20,8,10,2
98,22020,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,OffRebound,Offensive,0.896,23,0.029,1.429,0.714,0.0,0.0,0.0,0.0,0.714,0.714,14,20,10,14,4
99,22020,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,OffRebound,Offensive,0.817,35,0.023,1.333,0.583,0.267,0.0,0.267,0.067,0.667,0.583,15,20,7,12,5
100,22020,1629026,Kenrich Williams,1610612760,OKC,Oklahoma City Thunder,OffRebound,Offensive,0.293,34,0.102,1.0,0.556,0.1,0.1,0.1,0.1,0.5,0.556,20,20,10,18,8
